Race,Sex,Ethnicity,County,Count,Age,Year
TOM,Female,Hispanic,159,1,16,2024
White,Male,Not Hispanic,159,180,17,2024
White,Female,Not Hispanic,159,238,17,2024
Black,Male,Not Hispanic,159,1,17,2024
AIAN,Male,Not Hispanic,159,1,17,2024
AIAN,Female,Not Hispanic,159,4,17,2024
Asian,Male,Not Hispanic,159,1,17,2024
Asian,Female,Not Hispanic,159,2,17,2024
TOM,Male,Not Hispanic,159,2,17,2024
TOM,Female,Not Hispanic,159,5,17,2024
White,Female,Hispanic,159,1,17,2024
Asian,Male,Hispanic,159,1,17,2024
Asian,Female,Hispanic,159,1,17,2024
White,Male,Not Hispanic,159,177,18,2024
White,Female,Not Hispanic,159,306,18,2024
Black,Female,Not Hispanic,159,2,18,2024
AIAN,Male,Not Hispanic,159,1,18,2024
Asian,Male,Not Hispanic,159,2,18,2024
Asian,Female,Not Hispanic,159,3,18,2024
TOM,Female,Not Hispanic,159,6,18,2024
White,Female,Hispanic,159,2,18,2024
White,Male,Not Hispanic,161,1918,1,2024
White,Female,Not Hispanic,161,1888,1,2024
Black,Male,Not Hispanic,161,816,1,2024
Black,Female,Not Hispanic,161,863,1,2024
AIAN,Male,Not Hispanic,161,2,1,2024
AIAN,Female,Not Hispanic,161,3,1,2024
Asian,Male,Not Hispanic,161,157,1,2024
Asian,Female,Not Hispanic,161,143,1,2024
NHOPI,Male,Not Hispanic,161,4,1,2024
NHOPI,Female,Not Hispanic,161,3,1,2024
TOM,Male,Not Hispanic,161,268,1,2024
TOM,Female,Not Hispanic,161,279,1,2024
White,Male,Hispanic,161,684,1,2024
White,Female,Hispanic,161,672,1,2024
Black,Male,Hispanic,161,71,1,2024
Black,Female,Hispanic,161,60,1,2024
AIAN,Male,Hispanic,161,33,1,2024
AIAN,Female,Hispanic,161,23,1,2024
Asian,Male,Hispanic,161,2,1,2024
Asian,Female,Hispanic,161,5,1,2024
NHOPI,Male,Hispanic,161,10,1,2024
NHOPI,Female,Hispanic,161,5,1,2024
TOM,Male,Hispanic,161,53,1,2024
TOM,Female,Hispanic,161,60,1,2024
White,Male,Not Hispanic,161,2289,2,2024
White,Female,Not Hispanic,161,2137,2,2024
Black,Male,Not Hispanic,161,825,2,2024
Black,Female,Not Hispanic,161,787,2,2024
AIAN,Male,Not Hispanic,161,4,2,2024
AIAN,Female,Not Hispanic,161,14,2,2024
Asian,Male,Not Hispanic,161,168,2,2024
Asian,Female,Not Hispanic,161,207,2,2024
NHOPI,Male,Not Hispanic,161,1,2,2024
NHOPI,Female,Not Hispanic,161,4,2,2024
TOM,Male,Not Hispanic,161,301,2,2024
TOM,Female,Not Hispanic,161,305,2,2024
White,Male,Hispanic,161,771,2,2024
White,Female,Hispanic,161,725,2,2024
Black,Male,Hispanic,161,59,2,2024
Black,Female,Hispanic,161,60,2,2024
AIAN,Male,Hispanic,161,34,2,2024
AIAN,Female,Hispanic,161,34,2,2024
Asian,Male,Hispanic,161,8,2,2024
Asian,Female,Hispanic,161,13,2,2024
NHOPI,Male,Hispanic,161,5,2,2024
NHOPI,Female,Hispanic,161,2,2,2024
TOM,Male,Hispanic,161,56,2,2024
TOM,Female,Hispanic,161,60,2,2024
White,Male,Not Hispanic,161,2433,3,2024
White,Female,Not Hispanic,161,2328,3,2024
Black,Male,Not Hispanic,161,869,3,2024
Black,Female,Not Hispanic,161,798,3,2024
AIAN,Male,Not Hispanic,161,6,3,2024
AIAN,Female,Not Hispanic,161,5,3,2024
Asian,Male,Not Hispanic,161,160,3,2024
Asian,Female,Not Hispanic,161,176,3,2024
NHOPI,Male,Not Hispanic,161,5,3,2024
NHOPI,Female,Not Hispanic,161,1,3,2024
TOM,Male,Not Hispanic,161,303,3,2024
TOM,Female,Not Hispanic,161,281,3,2024
White,Male,Hispanic,161,767,3,2024
White,Female,Hispanic,161,776,3,2024
Black,Male,Hispanic,161,69,3,2024
Black,Female,Hispanic,161,53,3,2024
AIAN,Male,Hispanic,161,36,3,2024
AIAN,Female,Hispanic,161,21,3,2024
Asian,Male,Hispanic,161,6,3,2024
Asian,Female,Hispanic,161,7,3,2024
NHOPI,Male,Hispanic,161,2,3,2024
TOM,Male,Hispanic,161,41,3,2024
TOM,Female,Hispanic,161,48,3,2024
White,Male,Not Hispanic,161,2636,4,2024
White,Female,Not Hispanic,161,2606,4,2024
Black,Male,Not Hispanic,161,937,4,2024
Black,Female,Not Hispanic,161,591,4,2024
AIAN,Male,Not Hispanic,161,7,4,2024
AIAN,Female,Not Hispanic,161,7,4,2024
Asian,Male,Not Hispanic,161,246,4,2024
Asian,Female,Not Hispanic,161,228,4,2024
NHOPI,Male,Not Hispanic,161,2,4,2024
NHOPI,Female,Not Hispanic,161,2,4,2024
TOM,Male,Not Hispanic,161,284,4,2024
TOM,Female,Not Hispanic,161,260,4,2024
White,Male,Hispanic,161,899,4,2024
White,Female,Hispanic,161,896,4,2024
Black,Male,Hispanic,161,59,4,2024
Black,Female,Hispanic,161,53,4,2024
AIAN,Male,Hispanic,161,18,4,2024
AIAN,Female,Hispanic,161,39,4,2024
Asian,Male,Hispanic,161,4,4,2024
Asian,Female,Hispanic,161,1,4,2024
NHOPI,Male,Hispanic,161,1,4,2024
NHOPI,Female,Hispanic,161,1,4,2024
TOM,Male,Hispanic,161,68,4,2024
TOM,Female,Hispanic,161,55,4,2024
White,Male,Not Hispanic,161,2598,5,2024
White,Female,Not Hispanic,161,2483,5,2024
Black,Male,Not Hispanic,161,759,5,2024
Black,Female,Not Hispanic,161,498,5,2024
AIAN,Male,Not Hispanic,161,3,5,2024
AIAN,Female,Not Hispanic,161,8,5,2024
Asian,Male,Not Hispanic,161,194,5,2024
Asian,Female,Not Hispanic,161,180,5,2024
NHOPI,Male,Not Hispanic,161,2,5,2024
TOM,Male,Not Hispanic,161,209,5,2024
TOM,Female,Not Hispanic,161,201,5,2024
White,Male,Hispanic,161,787,5,2024
White,Female,Hispanic,161,749,5,2024
Black,Male,Hispanic,161,36,5,2024
Black,Female,Hispanic,161,60,5,2024
AIAN,Male,Hispanic,161,25,5,2024
AIAN,Female,Hispanic,161,20,5,2024
Asian,Male,Hispanic,161,6,5,2024
Asian,Female,Hispanic,161,2,5,2024
NHOPI,Male,Hispanic,161,2,5,2024
TOM,Male,Hispanic,161,69,5,2024
TOM,Female,Hispanic,161,59,5,2024
White,Male,Not Hispanic,161,2464,6,2024
White,Female,Not Hispanic,161,2472,6,2024
Black,Male,Not Hispanic,161,616,6,2024
Black,Female,Not Hispanic,161,647,6,2024
AIAN,Male,Not Hispanic,161,14,6,2024
AIAN,Female,Not Hispanic,161,3,6,2024
Asian,Male,Not Hispanic,161,204,6,2024
Asian,Female,Not Hispanic,161,174,6,2024
NHOPI,Male,Not Hispanic,161,1,6,2024
NHOPI,Female,Not Hispanic,161,3,6,2024
TOM,Male,Not Hispanic,161,155,6,2024
TOM,Female,Not Hispanic,161,160,6,2024
White,Male,Hispanic,161,699,6,2024
White,Female,Hispanic,161,696,6,2024
Black,Male,Hispanic,161,36,6,2024
Black,Female,Hispanic,161,36,6,2024
AIAN,Male,Hispanic,161,21,6,2024
AIAN,Female,Hispanic,161,37,6,2024
Asian,Male,Hispanic,161,16,6,2024
Asian,Female,Hispanic,161,27,6,2024
NHOPI,Male,Hispanic,161,2,6,2024
NHOPI,Female,Hispanic,161,1,6,2024
TOM,Male,Hispanic,161,32,6,2024
TOM,Female,Hispanic,161,27,6,2024
White,Male,Not Hispanic,161,2637,7,2024
White,Female,Not Hispanic,161,2731,7,2024
Black,Male,Not Hispanic,161,708,7,2024
Black,Female,Not Hispanic,161,715,7,2024
AIAN,Male,Not Hispanic,161,4,7,2024
AIAN,Female,Not Hispanic,161,11,7,2024
Asian,Male,Not Hispanic,161,271,7,2024
Asian,Female,Not Hispanic,161,173,7,2024
NHOPI,Male,Not Hispanic,161,2,7,2024
NHOPI,Female,Not Hispanic,161,2,7,2024
TOM,Male,Not Hispanic,161,103,7,2024
TOM,Female,Not Hispanic,161,139,7,2024
White,Male,Hispanic,161,596,7,2024
White,Female,Hispanic,161,603,7,2024
Black,Male,Hispanic,161,29,7,2024
Black,Female,Hispanic,161,34,7,2024
AIAN,Male,Hispanic,161,19,7,2024
AIAN,Female,Hispanic,161,59,7,2024
Asian,Male,Hispanic,161,3,7,2024
Asian,Female,Hispanic,161,7,7,2024
NHOPI,Male,Hispanic,161,1,7,2024
NHOPI,Female,Hispanic,161,2,7,2024
TOM,Male,Hispanic,161,28,7,2024
TOM,Female,Hispanic,161,18,7,2024
White,Male,Not Hispanic,161,2731,8,2024
White,Female,Not Hispanic,161,2790,8,2024
Black,Male,Not Hispanic,161,623,8,2024
Black,Female,Not Hispanic,161,618,8,2024
AIAN,Male,Not Hispanic,161,6,8,2024
AIAN,Female,Not Hispanic,161,8,8,2024
Asian,Male,Not Hispanic,161,199,8,2024
Asian,Female,Not Hispanic,161,145,8,2024
NHOPI,Male,Not Hispanic,161,1,8,2024
TOM,Male,Not Hispanic,161,65,8,2024
TOM,Female,Not Hispanic,161,97,8,2024
White,Male,Hispanic,161,584,8,2024
White,Female,Hispanic,161,524,8,2024
Black,Male,Hispanic,161,23,8,2024
Black,Female,Hispanic,161,25,8,2024
AIAN,Male,Hispanic,161,19,8,2024
AIAN,Female,Hispanic,161,59,8,2024
Asian,Male,Hispanic,161,6,8,2024
Asian,Female,Hispanic,161,2,8,2024
NHOPI,Female,Hispanic,161,2,8,2024
TOM,Male,Hispanic,161,11,8,2024
TOM,Female,Hispanic,161,17,8,2024
White,Male,Not Hispanic,161,3008,9,2024
White,Female,Not Hispanic,161,2911,9,2024
Black,Male,Not Hispanic,161,566,9,2024
Black,Female,Not Hispanic,161,461,9,2024
AIAN,Male,Not Hispanic,161,9,9,2024
AIAN,Female,Not Hispanic,161,12,9,2024
Asian,Male,Not Hispanic,161,211,9,2024
Asian,Female,Not Hispanic,161,144,9,2024
NHOPI,Male,Not Hispanic,161,2,9,2024
NHOPI,Female,Not Hispanic,161,2,9,2024
TOM,Male,Not Hispanic,161,94,9,2024
TOM,Female,Not Hispanic,161,85,9,2024
White,Male,Hispanic,161,595,9,2024
White,Female,Hispanic,161,592,9,2024
Black,Male,Hispanic,161,32,9,2024
Black,Female,Hispanic,161,38,9,2024
AIAN,Male,Hispanic,161,30,9,2024
AIAN,Female,Hispanic,161,31,9,2024
Asian,Male,Hispanic,161,2,9,2024
Asian,Female,Hispanic,161,2,9,2024
TOM,Male,Hispanic,161,20,9,2024
TOM,Female,Hispanic,161,16,9,2024
White,Male,Not Hispanic,161,2809,10,2024
White,Female,Not Hispanic,161,2777,10,2024
Black,Male,Not Hispanic,161,512,10,2024
Black,Female,Not Hispanic,161,515,10,2024
AIAN,Male,Not Hispanic,161,9,10,2024
AIAN,Female,Not Hispanic,161,6,10,2024
Asian,Male,Not Hispanic,161,123,10,2024
Asian,Female,Not Hispanic,161,82,10,2024
NHOPI,Male,Not Hispanic,161,3,10,2024
NHOPI,Female,Not Hispanic,161,1,10,2024
TOM,Male,Not Hispanic,161,56,10,2024
TOM,Female,Not Hispanic,161,62,10,2024
White,Male,Hispanic,161,550,10,2024
White,Female,Hispanic,161,537,10,2024
Black,Male,Hispanic,161,24,10,2024
Black,Female,Hispanic,161,20,10,2024
AIAN,Male,Hispanic,161,24,10,2024
AIAN,Female,Hispanic,161,19,10,2024
Asian,Male,Hispanic,161,4,10,2024
Asian,Female,Hispanic,161,1,10,2024
NHOPI,Male,Hispanic,161,2,10,2024
NHOPI,Female,Hispanic,161,1,10,2024
TOM,Male,Hispanic,161,14,10,2024
TOM,Female,Hispanic,161,16,10,2024
White,Male,Not Hispanic,161,2821,11,2024
White,Female,Not Hispanic,161,2885,11,2024
Black,Male,Not Hispanic,161,521,11,2024
Black,Female,Not Hispanic,161,386,11,2024
AIAN,Male,Not Hispanic,161,5,11,2024
AIAN,Female,Not Hispanic,161,5,11,2024
Asian,Male,Not Hispanic,161,94,11,2024
Asian,Female,Not Hispanic,161,84,11,2024
NHOPI,Male,Not Hispanic,161,1,11,2024
NHOPI,Female,Not Hispanic,161,4,11,2024
TOM,Male,Not Hispanic,161,32,11,2024
TOM,Female,Not Hispanic,161,51,11,2024
White,Male,Hispanic,161,518,11,2024
White,Female,Hispanic,161,482,11,2024
Black,Male,Hispanic,161,15,11,2024
Black,Female,Hispanic,161,18,11,2024
AIAN,Male,Hispanic,161,19,11,2024
AIAN,Female,Hispanic,161,22,11,2024
Asian,Male,Hispanic,161,3,11,2024
Asian,Female,Hispanic,161,1,11,2024
NHOPI,Male,Hispanic,161,1,11,2024
TOM,Male,Hispanic,161,7,11,2024
TOM,Female,Hispanic,161,11,11,2024
White,Male,Not Hispanic,161,2943,12,2024
White,Female,Not Hispanic,161,3157,12,2024
Black,Male,Not Hispanic,161,338,12,2024
Black,Female,Not Hispanic,161,291,12,2024
AIAN,Male,Not Hispanic,161,14,12,2024
AIAN,Female,Not Hispanic,161,10,12,2024
Asian,Male,Not Hispanic,161,80,12,2024
Asian,Female,Not Hispanic,161,61,12,2024
NHOPI,Male,Not Hispanic,161,2,12,2024
NHOPI,Female,Not Hispanic,161,1,12,2024
TOM,Male,Not Hispanic,161,30,12,2024
TOM,Female,Not Hispanic,161,36,12,2024
White,Male,Hispanic,161,465,12,2024
White,Female,Hispanic,161,425,12,2024
Black,Male,Hispanic,161,10,12,2024
Black,Female,Hispanic,161,7,12,2024
AIAN,Male,Hispanic,161,21,12,2024
AIAN,Female,Hispanic,161,19,12,2024
Asian,Male,Hispanic,161,4,12,2024
TOM,Male,Hispanic,161,22,12,2024
TOM,Female,Hispanic,161,5,12,2024
White,Male,Not Hispanic,161,3578,13,2024
White,Female,Not Hispanic,161,3789,13,2024
Black,Male,Not Hispanic,161,319,13,2024
Black,Female,Not Hispanic,161,329,13,2024
AIAN,Male,Not Hispanic,161,9,13,2024
AIAN,Female,Not Hispanic,161,10,13,2024
Asian,Male,Not Hispanic,161,57,13,2024
Asian,Female,Not Hispanic,161,60,13,2024
NHOPI,Male,Not Hispanic,161,2,13,2024
NHOPI,Female,Not Hispanic,161,2,13,2024
TOM,Male,Not Hispanic,161,37,13,2024
TOM,Female,Not Hispanic,161,27,13,2024
White,Male,Hispanic,161,367,13,2024
White,Female,Hispanic,161,370,13,2024
Black,Male,Hispanic,161,6,13,2024
Black,Female,Hispanic,161,9,13,2024
AIAN,Male,Hispanic,161,20,13,2024
AIAN,Female,Hispanic,161,17,13,2024
Asian,Male,Hispanic,161,5,13,2024
Asian,Female,Hispanic,161,6,13,2024
TOM,Male,Hispanic,161,10,13,2024
TOM,Female,Hispanic,161,11,13,2024
White,Male,Not Hispanic,161,3699,14,2024
White,Female,Not Hispanic,161,4011,14,2024
Black,Male,Not Hispanic,161,241,14,2024
Black,Female,Not Hispanic,161,344,14,2024
AIAN,Male,Not Hispanic,161,4,14,2024
AIAN,Female,Not Hispanic,161,20,14,2024
Asian,Male,Not Hispanic,161,44,14,2024
Asian,Female,Not Hispanic,161,42,14,2024
NHOPI,Male,Not Hispanic,161,1,14,2024
NHOPI,Female,Not Hispanic,161,2,14,2024
TOM,Male,Not Hispanic,161,37,14,2024
TOM,Female,Not Hispanic,161,43,14,2024
White,Male,Hispanic,161,293,14,2024
White,Female,Hispanic,161,297,14,2024
Black,Male,Hispanic,161,3,14,2024
Black,Female,Hispanic,161,6,14,2024
AIAN,Male,Hispanic,161,12,14,2024
AIAN,Female,Hispanic,161,8,14,2024
Asian,Male,Hispanic,161,3,14,2024
Asian,Female,Hispanic,161,18,14,2024
NHOPI,Male,Hispanic,161,1,14,2024
TOM,Male,Hispanic,161,10,14,2024
TOM,Female,Hispanic,161,4,14,2024
White,Male,Not Hispanic,161,3073,15,2024
White,Female,Not Hispanic,161,3550,15,2024
Black,Male,Not Hispanic,161,189,15,2024
Black,Female,Not Hispanic,161,267,15,2024
AIAN,Male,Not Hispanic,161,7,15,2024
AIAN,Female,Not Hispanic,161,14,15,2024
Asian,Male,Not Hispanic,161,37,15,2024
Asian,Female,Not Hispanic,161,74,15,2024
NHOPI,Female,Not Hispanic,161,2,15,2024
TOM,Male,Not Hispanic,161,25,15,2024
TOM,Female,Not Hispanic,161,33,15,2024
White,Male,Hispanic,161,286,15,2024
White,Female,Hispanic,161,224,15,2024
Black,Male,Hispanic,161,3,15,2024
Black,Female,Hispanic,161,4,15,2024
AIAN,Male,Hispanic,161,6,15,2024
AIAN,Female,Hispanic,161,4,15,2024
Asian,Male,Hispanic,161,1,15,2024
Asian,Female,Hispanic,161,2,15,2024
TOM,Male,Hispanic,161,7,15,2024
TOM,Female,Hispanic,161,5,15,2024
White,Male,Not Hispanic,161,2301,16,2024
White,Female,Not Hispanic,161,2802,16,2024
Black,Male,Not Hispanic,161,131,16,2024
Black,Female,Not Hispanic,161,187,16,2024
AIAN,Male,Not Hispanic,161,5,16,2024
AIAN,Female,Not Hispanic,161,7,16,2024
Asian,Male,Not Hispanic,161,17,16,2024
Asian,Female,Not Hispanic,161,49,16,2024
TOM,Male,Not Hispanic,161,20,16,2024
TOM,Female,Not Hispanic,161,30,16,2024
White,Male,Hispanic,161,137,16,2024
White,Female,Hispanic,161,162,16,2024
Black,Male,Hispanic,161,3,16,2024
Black,Female,Hispanic,161,2,16,2024
AIAN,Male,Hispanic,161,3,16,2024
AIAN,Female,Hispanic,161,10,16,2024
Asian,Male,Hispanic,161,6,16,2024
Asian,Female,Hispanic,161,2,16,2024
TOM,Male,Hispanic,161,1,16,2024
TOM,Female,Hispanic,161,3,16,2024
White,Male,Not Hispanic,161,1367,17,2024
White,Female,Not Hispanic,161,1833,17,2024
Black,Male,Not Hispanic,161,89,17,2024
Black,Female,Not Hispanic,161,111,17,2024
AIAN,Male,Not Hispanic,161,8,17,2024
AIAN,Female,Not Hispanic,161,4,17,2024
Asian,Male,Not Hispanic,161,23,17,2024
Asian,Female,Not Hispanic,161,17,17,2024
TOM,Male,Not Hispanic,161,18,17,2024
TOM,Female,Not Hispanic,161,9,17,2024
White,Male,Hispanic,161,102,17,2024
White,Female,Hispanic,161,109,17,2024
Black,Female,Hispanic,161,1,17,2024
AIAN,Male,Hispanic,161,3,17,2024
AIAN,Female,Hispanic,161,3,17,2024
Asian,Female,Hispanic,161,2,17,2024
TOM,Female,Hispanic,161,2,17,2024
White,Male,Not Hispanic,161,1001,18,2024
White,Female,Not Hispanic,161,1809,18,2024
Black,Male,Not Hispanic,161,69,18,2024
Black,Female,Not Hispanic,161,96,18,2024
AIAN,Male,Not Hispanic,161,2,18,2024
AIAN,Female,Not Hispanic,161,10,18,2024
Asian,Male,Not Hispanic,161,20,18,2024
Asian,Female,Not Hispanic,161,8,18,2024
NHOPI,Female,Not Hispanic,161,2,18,2024
TOM,Male,Not Hispanic,161,5,18,2024
TOM,Female,Not Hispanic,161,8,18,2024
White,Male,Hispanic,161,61,18,2024
White,Female,Hispanic,161,154,18,2024
Black,Male,Hispanic,161,4,18,2024
Black,Female,Hispanic,161,8,18,2024
AIAN,Male,Hispanic,161,7,18,2024
Asian,Male,Hispanic,161,1,18,2024
TOM,Male,Hispanic,161,2,18,2024
TOM,Female,Hispanic,161,7,18,2024
White,Male,Not Hispanic,163,3029,1,2024
White,Female,Not Hispanic,163,3141,1,2024
Black,Male,Not Hispanic,163,2446,1,2024
Black,Female,Not Hispanic,163,2309,1,2024
AIAN,Male,Not Hispanic,163,8,1,2024
AIAN,Female,Not Hispanic,163,2,1,2024
Asian,Male,Not Hispanic,163,93,1,2024
Asian,Female,Not Hispanic,163,102,1,2024
NHOPI,Male,Not Hispanic,163,3,1,2024
NHOPI,Female,Not Hispanic,163,1,1,2024
TOM,Male,Not Hispanic,163,417,1,2024
TOM,Female,Not Hispanic,163,394,1,2024
White,Male,Hispanic,163,422,1,2024
White,Female,Hispanic,163,346,1,2024
Black,Male,Hispanic,163,41,1,2024
Black,Female,Hispanic,163,53,1,2024
AIAN,Male,Hispanic,163,7,1,2024
AIAN,Female,Hispanic,163,23,1,2024
Asian,Male,Hispanic,163,1,1,2024
Asian,Female,Hispanic,163,2,1,2024
NHOPI,Male,Hispanic,163,1,1,2024
NHOPI,Female,Hispanic,163,3,1,2024
TOM,Male,Hispanic,163,84,1,2024
TOM,Female,Hispanic,163,49,1,2024
White,Male,Not Hispanic,163,4180,2,2024
White,Female,Not Hispanic,163,3838,2,2024
Black,Male,Not Hispanic,163,2822,2,2024
Black,Female,Not Hispanic,163,2704,2,2024
AIAN,Male,Not Hispanic,163,21,2,2024
AIAN,Female,Not Hispanic,163,17,2,2024
Asian,Male,Not Hispanic,163,105,2,2024
Asian,Female,Not Hispanic,163,158,2,2024
NHOPI,Male,Not Hispanic,163,4,2,2024
NHOPI,Female,Not Hispanic,163,3,2,2024
TOM,Male,Not Hispanic,163,501,2,2024
TOM,Female,Not Hispanic,163,484,2,2024
White,Male,Hispanic,163,538,2,2024
White,Female,Hispanic,163,476,2,2024
Black,Male,Hispanic,163,43,2,2024
Black,Female,Hispanic,163,45,2,2024
AIAN,Male,Hispanic,163,22,2,2024
AIAN,Female,Hispanic,163,15,2,2024
Asian,Male,Hispanic,163,7,2,2024
Asian,Female,Hispanic,163,24,2,2024
NHOPI,Male,Hispanic,163,1,2,2024
NHOPI,Female,Hispanic,163,1,2,2024
TOM,Male,Hispanic,163,44,2,2024
TOM,Female,Hispanic,163,59,2,2024
White,Male,Not Hispanic,163,4398,3,2024
White,Female,Not Hispanic,163,4035,3,2024
Black,Male,Not Hispanic,163,2797,3,2024
Black,Female,Not Hispanic,163,2694,3,2024
AIAN,Male,Not Hispanic,163,20,3,2024
AIAN,Female,Not Hispanic,163,22,3,2024
Asian,Male,Not Hispanic,163,159,3,2024
Asian,Female,Not Hispanic,163,130,3,2024
NHOPI,Male,Not Hispanic,163,6,3,2024
NHOPI,Female,Not Hispanic,163,6,3,2024
TOM,Male,Not Hispanic,163,487,3,2024
TOM,Female,Not Hispanic,163,434,3,2024
White,Male,Hispanic,163,506,3,2024
White,Female,Hispanic,163,469,3,2024
Black,Male,Hispanic,163,51,3,2024
Black,Female,Hispanic,163,38,3,2024
AIAN,Male,Hispanic,163,19,3,2024
AIAN,Female,Hispanic,163,17,3,2024
Asian,Male,Hispanic,163,8,3,2024
Asian,Female,Hispanic,163,11,3,2024
NHOPI,Male,Hispanic,163,1,3,2024
TOM,Male,Hispanic,163,54,3,2024
TOM,Female,Hispanic,163,57,3,2024
White,Male,Not Hispanic,163,4424,4,2024
White,Female,Not Hispanic,163,4039,4,2024
Black,Male,Not Hispanic,163,2849,4,2024
Black,Female,Not Hispanic,163,2772,4,2024
AIAN,Male,Not Hispanic,163,26,4,2024
AIAN,Female,Not Hispanic,163,11,4,2024
Asian,Male,Not Hispanic,163,147,4,2024
Asian,Female,Not Hispanic,163,115,4,2024
NHOPI,Male,Not Hispanic,163,13,4,2024
NHOPI,Female,Not Hispanic,163,7,4,2024
TOM,Male,Not Hispanic,163,429,4,2024
TOM,Female,Not Hispanic,163,403,4,2024
White,Male,Hispanic,163,548,4,2024
White,Female,Hispanic,163,520,4,2024
Black,Male,Hispanic,163,52,4,2024
Black,Female,Hispanic,163,42,4,2024
AIAN,Male,Hispanic,163,16,4,2024
AIAN,Female,Hispanic,163,13,4,2024
Asian,Male,Hispanic,163,2,4,2024
Asian,Female,Hispanic,163,6,4,2024
NHOPI,Male,Hispanic,163,2,4,2024
NHOPI,Female,Hispanic,163,2,4,2024
TOM,Male,Hispanic,163,60,4,2024
TOM,Female,Hispanic,163,42,4,2024
White,Male,Not Hispanic,163,4014,5,2024
White,Female,Not Hispanic,163,3593,5,2024
Black,Male,Not Hispanic,163,2442,5,2024
Black,Female,Not Hispanic,163,2473,5,2024
AIAN,Male,Not Hispanic,163,16,5,2024
AIAN,Female,Not Hispanic,163,16,5,2024
Asian,Male,Not Hispanic,163,115,5,2024
Asian,Female,Not Hispanic,163,119,5,2024
NHOPI,Male,Not Hispanic,163,11,5,2024
NHOPI,Female,Not Hispanic,163,9,5,2024
TOM,Male,Not Hispanic,163,323,5,2024
TOM,Female,Not Hispanic,163,283,5,2024
White,Male,Hispanic,163,471,5,2024
White,Female,Hispanic,163,425,5,2024
Black,Male,Hispanic,163,40,5,2024
Black,Female,Hispanic,163,37,5,2024
AIAN,Male,Hispanic,163,22,5,2024
AIAN,Female,Hispanic,163,16,5,2024
Asian,Male,Hispanic,163,9,5,2024
Asian,Female,Hispanic,163,12,5,2024
NHOPI,Male,Hispanic,163,3,5,2024
NHOPI,Female,Hispanic,163,2,5,2024
TOM,Male,Hispanic,163,32,5,2024
TOM,Female,Hispanic,163,48,5,2024
White,Male,Not Hispanic,163,4084,6,2024
White,Female,Not Hispanic,163,3895,6,2024
Black,Male,Not Hispanic,163,2504,6,2024
Black,Female,Not Hispanic,163,2568,6,2024
AIAN,Male,Not Hispanic,163,18,6,2024
AIAN,Female,Not Hispanic,163,31,6,2024
Asian,Male,Not Hispanic,163,120,6,2024
Asian,Female,Not Hispanic,163,179,6,2024
NHOPI,Male,Not Hispanic,163,3,6,2024
NHOPI,Female,Not Hispanic,163,3,6,2024
TOM,Male,Not Hispanic,163,268,6,2024
TOM,Female,Not Hispanic,163,273,6,2024
White,Male,Hispanic,163,396,6,2024
White,Female,Hispanic,163,378,6,2024
Black,Male,Hispanic,163,28,6,2024
Black,Female,Hispanic,163,44,6,2024
AIAN,Male,Hispanic,163,10,6,2024
AIAN,Female,Hispanic,163,20,6,2024
Asian,Male,Hispanic,163,4,6,2024
Asian,Female,Hispanic,163,6,6,2024
NHOPI,Male,Hispanic,163,1,6,2024
TOM,Male,Hispanic,163,23,6,2024
TOM,Female,Hispanic,163,17,6,2024
White,Male,Not Hispanic,163,4484,7,2024
White,Female,Not Hispanic,163,4489,7,2024
Black,Male,Not Hispanic,163,2613,7,2024
Black,Female,Not Hispanic,163,3065,7,2024
AIAN,Male,Not Hispanic,163,23,7,2024
AIAN,Female,Not Hispanic,163,19,7,2024
Asian,Male,Not Hispanic,163,160,7,2024
Asian,Female,Not Hispanic,163,197,7,2024
